P1,P2,P3,P4,P5,P6,P7,P8,P9,P10_RoofwithInsulationBatt154mm,P10_RoofwithInsulationBatt244mm,P10_RoofwithInsulationBatt89mm,P10_RoofwithInsulationBoard25mm,P10_RoofwithInsulationBoard50mm,P10_RoofwithInsulationBoard75mm,P10_RoofwithInsulationCellularGlass25mm,P10_RoofwithInsulationCellularGlass50mm,P10_RoofwithInsulationCellularGlass75mm,P10_RoofwithInsulationExpandedPerlite25mm,P10_RoofwithInsulationExpandedrubber(rigid)25mm,P10_RoofwithInsulationGlassfiber25mm,P10_RoofwithInsulationGlassfiber50mm,P10_RoofwithInsulationGlassfiber75mm,P10_RoofwithInsulationXPS25mm,P10_RoofwithInsulationXPS50mm,P10_RoofwithInsulationXPS75mm,P10_RoofwithVegetation,P11_DblBronze6mm/13mmAir,P11_DblClr6mm/13mmAir,P11_DblElecAbsBleached6mm/13mmAir,P11_DblElecAbsColored6mm/13mmAir,P11_DblElecRefBleached6mm/13mmAir,P11_DblElecRefColored6mm/13mmAir,P11_DblGreen6mm/13mmAir,P11_DblGrey6mm/13mmAir,P11_DblLoE(e2=.1)Tint6mm/13mmAir,P11_DblLoEElecAbsBleached6mm/13mmAir,P11_DblLoEElecAbsColored6mm/13mmAir,P11_DblLoEElecRefBleached6mm/13mmAir,P11_DblLoEElecRefColored6mm/13mmAir,P11_DblLoESpecSelTint6mm/13mmAir,P11_DblRef-A-HTint6mm/13mmAir,P11_DblRef-A-LTint6mm/13mmAir,P11_DblRef-A-MTint6mm/13mmAir,P11_QuadrupleLoEFilms(88)3mm/8mmKrypton,P11_TrpLoEFilm(33)Bronze6mm/13mmAir,P11_TrpLoEFilm(44)Bronze6mm/13mmAir,P11_TrpLoEFilm(55)Bronze6mm/13mmAir,P11_TrpLoEFilm(66)Bronze6mm/13mmAir,P12,P13,P14,P15_LOWREFLECT-HIGHTRANSSHADE,P15_LOWREFLECT-LOWTRANSSHADE,P15_LOWREFLECT-MEDIUMTRANSSHADE,P15_MEDIUMREFLECT-LOWTRANSSHADE,P15_MEDIUMREFLECT-MEDIUMTRANSSHADE,P16_ContinuousOff,P16_Stepped,P17,P18,P19,P20_G0525mmwood,P20_G0650mmwood,P20_G0710mmwood,P21,P22_ARGON13MM,P22_KRYPTON13MM,P22_XENON13MM,P23_FloorwithInsulationBatt154mm,P23_FloorwithInsulationBatt244mm,P23_FloorwithInsulationBatt89mm,P23_FloorwithInsulationBoard25mm,P23_FloorwithInsulationBoard50mm,P23_FloorwithInsulationBoard75mm,P23_FloorwithInsulationCellularglass25mm,P23_FloorwithInsulationCellularglass50mm,P23_FloorwithInsulationCellularglass75mm,P23_FloorwithInsulationExpandedPerlite25mm,P23_FloorwithInsulationExpandedrubber(rigid)25mm,P23_FloorwithInsulationGlassfiber25mm,P23_FloorwithInsulationGlassfiber50mm,P23_FloorwithInsulationGlassfiber75mm,P23_FloorwithInsulationXPS25mm,P23_FloorwithInsulationXPS50mm,P23_FloorwithInsulationXPS75mm,P24_DblClrLowIron5mm/13mmAir,P24_DblElecAbsBleached6mm/13mmAir,P24_DblLoE(e2=.1)Clr6mm/13mmAir,P24_DblLoE(e2=.2)Clr6mm/13mmAir,P24_DblLoESpecSelClr6mm/13mmAir,P24_TrpLoEFilm(55)Clr6mm/13mAir,P24_TrpLoEFilm(66)Clr6mm/13mmAir,P25_DualDuct,P25_FanCoil,P25_FanCoil-DOAS,P25_PTAC,P25_PTAC-DOAS,P25_PTHP,P25_PTHP-DOAS,P25_PackagedVAV,P25_UnitaryHeatPump,P25_VAVAir-CooledChillers,P25_VAVWater-CooledChillers,P25_VRF,P25_VRF-DOAS,P25_WaterToAirHeatPump,t1,t2,t3,t4,t5
22,30,1.0,0.67,0.54,0.96,1.1,0.35,0.0472,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.3,70,0,0,0,1,0,0,0,0.4,70,0.69,1,0,0,0.3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21628.899960509003,16806.780660746357,674.6950119964372,12.253589084272704,242.49999999999983
24,30,1.4,0.67,0.36,1.01,1.14,0.25,0.0472,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0.35,90,0,0,0,0,1,0,0,0.35,75,0.79,0,0,1,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,32551.418768370888,10016.07043225945,631.5759184022965,12.480234934431875,52.8958333333333
23,31,1.6,0.61,0.54,0.96,1.14,0.15,0.05664,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.75,0.3,85,0,0,0,1,0,0,1,0.5,45,0.57,0,0,1,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21707.91567055816,17603.977368152377,602.2504312577752,30.897538756060527,194.97916666666663
20,32,1.8,0.67,0.54,0.96,1.1,0.2,0.06608,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.25,50,0,0,1,0,0,0,0,0.1,45,0.59,0,0,0,0.01,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,110200.35409868191,28004.042717589346,570.0695771231304,30.417007935046303,134.37499999999994
18,28,0.4,0.72,0.57,0.89,1.37,0.45,0.0944,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0.1,120,0,0,1,0,0,1,0,0.2,105,0.45,0,0,1,0.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25268.71526914085,12247.45199671924,679.6537483821063,15.05921968138235,200.97916666666643
20,29,1.7,0.67,0.54,0.96,1.3,0.4,0.08496,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4,0.01,55,0,0,0,0,0,1,0,0.1,120,0.53,0,0,1,0.15,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,50743.20578339354,27933.286216927976,558.6376428868427,30.243586129744926,218.2708333333332
26,32,1.75,0.74,0.57,1.01,1.37,0.1,0.08496,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0.1,120,0,0,0,1,0,0,0,0.2,115,0.94,0,0,0,0.4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,78884.56194066574,44337.44775158337,513.9849472396762,13.209559009662687,125.14583333333285
24,29,1.3,0.67,0.54,0.96,1.1,0.3,0.07552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0.35,80,1,0,0,0,0,0,1,0.35,70,0.51,0,0,1,0.25,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,65503.732984369504,40558.23099869404,526.6444684052932,14.236309214636096,108.58333333333329
27,31,1.6,0.72,0.36,1.01,1.3,0.2,0.08496,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.3,100,1,0,0,0,0,0,0,0.25,70,0.85,1,0,0,0.35,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,71643.8980482564,43283.46033543309,515.8779473124649,14.999789117652716,71.4166666666666
24,29,1.3,0.67,0.54,0.96,1.1,0.3,0.07552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0.35,80,1,0,0,0,0,0,1,0.35,70,0.51,0,0,1,0.25,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,40405.30027426929,11838.748763746002,621.1106137308055,12.245951697219006,120.37500000000009
19,29,1.05,0.74,0.36,0.89,1.37,0.5,0.07552,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0.3,120,0,1,0,0,0,1,0,0.5,65,0.85,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,48826.04718213722,26345.02158005336,532.4157592769525,19.630592662027773,131.08333333333286
19,32,0.25,0.74,0.36,1.01,1.3,0.1,0.0944,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4,0.01,45,0,0,0,0,0,1,0,0.2,110,0.94,0,0,1,0.45,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,72318.34010708815,40284.68319359484,553.2614974937351,13.7047730086381,20.166666666666657
24,29,1.3,0.67,0.54,0.96,1.1,0.3,0.07552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0.35,80,1,0,0,0,0,0,1,0.35,70,0.51,0,0,1,0.25,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,45823.11412014486,13073.89177718747,615.3967554363256,12.754877345369714,119.3958333333334
21,30,1.35,0.61,0.36,0.89,1.37,0.3,0.06608,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.01,80,0,0,0,0,1,0,0,0.15,95,0.57,0,0,1,0.4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,59133.46643942542,27690.55574744472,662.9484946207825,35.60420201334333,359.35416666666674
24,32,0.15,0.74,0.57,1.01,1.1,0.1,0.08496,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.3,0.35,40,0,0,0,0,1,0,0,0.5,35,0.69,0,0,0,0.35,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,23248.39768982176,9509.211132915438,761.7457220040789,13.14128337886748,110.41666666666669
26,29,0.95,0.72,0.36,0.96,1.1,0.4,0.05664,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4,0.01,45,0,0,0,0,0,1,0,0.2,110,0.94,0,0,1,0.45,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,47738.03561257952,31177.719245173303,551.867344799911,13.9877964114331,16.958333333333336
21,30,1.65,0.61,0.54,0.89,1.37,0.2,0.05664,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.95,0.25,110,0,0,1,0,0,0,1,0.35,75,0.82,0,0,1,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,44387.782661452846,26334.28662322405,582.1590943488382,19.61336858347679,39.250000000000014
23,30,1.3,0.67,0.54,0.89,1.14,0.25,0.03776,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.95,0.25,90,0,0,0,1,0,0,0,0.4,60,0.82,0,1,0,0.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,36241.9759304016,22878.92977329307,614.4466412456026,19.526324074283924,43.39583333333327
26,30,1.35,0.72,0.36,0.96,1.14,0.35,0.0472,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.5,55,0,0,0,1,0,0,1,0.3,85,0.57,0,1,0,0.25,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,31198.398124425268,21174.385091399185,610.9401606681791,20.061633601492144,161.52083333333306
28,32,1.9,0.74,0.57,0.89,1.3,0.5,0.0944,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.65,0.3,85,0,0,0,1,0,0,1,0.3,55,0.89,0,0,1,0.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,83006.05690857659,21383.365555627646,506.6876532016607,14.700371119252187,152.45833333333294
22,30,1.65,0.67,0.57,0.89,1.14,0.35,0.0944,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.2,65,0,0,0,0,1,0,1,0.4,80,0.77,1,0,0,0.3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,44512.34733252749,26827.11724709558,567.6023959073158,20.31628570855707,40.54166666666667
27,28,0.8,0.72,0.36,0.96,1.1,0.45,0.0472,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0.5,55,0,0,0,0,1,0,1,0.25,80,0.79,0,0,1,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25378.23984017057,8476.81247543925,682.5919244046277,12.422926420964432,52.60416666666664
23,30,1.5,0.67,0.54,0.89,1.14,0.2,0.07552,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.2,75,0,0,0,1,0,0,1,0.3,80,0.71,1,0,0,0.35,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,43738.84921744144,12576.030532745415,609.6247627591166,12.170275866012547,29.68749999999998
24,30,1.2,0.67,0.36,0.89,1.14,0.35,0.06608,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.3,85,0,0,0,1,0,0,0,0.3,100,0.84,0,1,0,0.35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26690.22988819193,20431.146520087863,628.7630692321633,13.362768613994804,211.04166666666652
25,32,1.9,0.61,0.57,0.89,1.1,0.4,0.0944,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.35,0.2,110,0,0,1,0,0,1,0,0.01,35,0.45,0,0,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,82156.81377251721,50616.25422585087,507.0063341413898,13.83542529391503,35.06250000000001
20,32,0.15,0.74,0.36,1.01,1.37,0.2,0.01888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.25,0.1,60,0,0,1,0,0,1,0,0.2,30,0.45,0,0,1,0.1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17427.27572090391,14591.373807642767,702.5377053409171,36.06270041066309,352.3333333333336
22,30,1.3,0.67,0.36,0.89,1.3,0.4,0.0944,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0.4,65,0,0,0,1,0,0,0,0.35,75,0.8,0,1,0,0.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,36975.144310175296,23240.328594014743,584.3067005831847,22.466013528903208,86.08333333333341
21,29,0.3,0.67,0.54,0.96,1.1,0.1,0.00944,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.35,0.35,120,0,1,0,0,0,1,0,0.5,40,0.86,0,0,1,0.25,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16897.45009104239,13026.112225124818,770.6878724104745,12.027306249808063,8.250000000000002
23,31,1.3,0.61,0.36,0.89,1.37,0.25,0.00944,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.05,0.25,100,0,0,0,1,0,0,0,0.5,80,0.51,0,1,0,0.35,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15029.259782349824,6142.324654833213,716.9734417624413,11.137389038191868,157.9791666666664
23,32,1.05,0.74,0.36,1.01,1.14,0.15,0.08496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0.5,50,0,0,0,0,0,1,0,0.2,110,0.57,0,1,0,0.35,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,27127.08414295405,11772.935105975548,625.3017484845118,13.431548483517496,28.249999999999982
24,29,0.65,0.72,0.54,0.96,1.14,0.35,0.05664,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0.35,75,0,0,0,1,0,0,1,0.3,50,0.8,0,1,0,0.45,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20696.69611319172,16089.706782407642,698.9319714146117,12.395052746528426,30.37499999999998
28,29,1.6,0.67,0.54,0.96,1.1,0.2,0.0944,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.2,0.01,50,0,0,0,1,0,0,0,0.15,75,0.3,0,0,1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58897.265787604825,31428.03911344974,555.169375719688,29.47146414296194,39.64583333333334
22,30,1.5,0.61,0.54,0.96,1.1,0.25,0.08496,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0.3,80,0,0,0,1,0,0,1,0.3,60,0.77,0,0,1,0.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,45059.57542709158,26735.20393865886,574.1951711563966,19.942142582547596,165.81249999999977
23,32,0.4,0.72,0.57,1.01,1.3,0.2,0.07552,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.35,30,0,0,0,0,1,0,0,0.3,50,0.77,0,0,0,0.15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17030.247710321048,13008.917547961551,691.3780777804765,32.86897172952637,266.0208333333332
28,32,0.55,0.72,0.36,0.89,1.37,0.45,0.07552,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2,0.5,50,0,0,0,0,0,0,1,0.01,35,0.3,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,31260.184921715358,19116.177638533245,626.3452034961024,29.321440089864627,48.16666666666667
25,31,1.55,0.61,0.36,1.01,1.37,0.1,0.02832,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2,0.35,70,0,0,0,0,0,1,0,0.01,60,0.79,0,0,1,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20806.097760896148,16311.45954030863,628.2906261979433,32.832897372507,50.58333333333336
27,29,1.5,0.61,0.36,0.89,1.37,0.5,0.03776,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.25,0.5,50,0,0,0,0,0,1,0,0.2,75,0.77,0,0,1,0.25,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,27798.0598321054,19842.31053927455,616.2363042430487,19.80173523455663,17.125000000000014
25,29,1.85,0.72,0.57,1.01,1.14,0.45,0.05664,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.2,75,0,0,0,0,1,0,1,0.3,60,0.77,0,0,1,0.35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,54902.76260227873,14734.505589370216,530.1304705412091,13.264197356124187,282.54166666666686
24,31,1.4,0.67,0.57,0.96,1.37,0.3,0.0472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.3,95,1,0,0,0,0,1,0,0.25,85,0.71,0,0,1,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19796.461951025,9432.757679773476,637.0781177230615,12.097994048774687,203.7083333333332
20,29,1.7,0.61,0.57,0.89,1.37,0.2,0.03776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.85,0.2,80,1,0,0,0,0,0,1,0.45,65,0.45,1,0,0,0.1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,34956.07508237344,26307.46912820405,555.8817930454071,31.61789188415587,93.14583333333334
21,30,1.75,0.74,0.57,1.01,1.37,0.15,0.07552,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.15,35,0,1,0,0,0,0,1,0.15,45,0.84,0,1,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,56972.62977714028,25332.850059323588,518.7653848211847,14.654133223136531,177.72916666666634
18,28,0.5,0.61,0.57,0.96,1.1,0.15,0.02832,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.17,0.5,105,0,0,0,0,0,1,0,0.5,55,0.86,0,0,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75057.46664053436,35770.728677646875,623.1685359376486,46.95624033347583,27.375000000000004
23,30,0.5,0.67,0.54,0.96,1.1,0.25,0.01888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0.35,80,0,1,0,0,0,1,0,0.5,75,0.4,1,0,0,0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12834.635001078346,5701.139938857023,822.0144585651219,11.81923128171326,247.49999999999972
